timestamp,mmsi,latitude,longitude,sog,cog,true_heading,navigational_status
2025-05-10 16:43:19.040576758 +0000 UTC,338140889,33.76999,-118.21237166666667,0,239.7,511,15
2025-05-10 16:43:19.330814752 +0000 UTC,367698890,33.73564666666667,-118.27656666666667,5.8,158.1,154,5
2025-05-10 16:43:19.505509174 +0000 UTC,367754810,33.771165,-118.21307166666666,0,322.1,329,0
2025-05-10 16:43:21.109063984 +0000 UTC,367452280,33.735216666666666,-118.26903833333334,0,360,511,0
2025-05-10 16:43:23.622043135 +0000 UTC,367704150,33.76223,-118.19549333333333,0,360,511,0
2025-05-10 16:43:26.475553929 +0000 UTC,366892000,33.753796666666666,-118.21593333333334,3.5,359.2,341,0
2025-05-10 16:43:27.674136932 +0000 UTC,367027570,33.753926666666665,-118.22432833333333,0,188.4,253,0
2025-05-10 16:43:29.019864426 +0000 UTC,368024740,33.73326,-118.22175666666666,17.5,37.1,34,0
2025-05-10 16:43:31.467238572 +0000 UTC,538007597,33.735548333333334,-118.16359666666668,0.1,99.1,117,1
2025-05-10 16:43:32.777783453 +0000 UTC,367625810,33.73974833333333,-118.27798333333334,0,310.2,11,0
2025-05-10 16:43:33.563082578 +0000 UTC,477737600,33.74349333333333,-118.194875,0,148.9,90,5
2025-05-10 16:43:34.247603135 +0000 UTC,366998840,33.76391666666667,-118.25683333333333,0.2,95.8,309,0
2025-05-10 16:43:34.436547624 +0000 UTC,367569830,33.763821666666665,-118.25705666666666,0,315.3,207,0
2025-05-10 16:43:34.496380433 +0000 UTC,366921510,33.73103166666667,-118.26127,0,174.4,254,5
2025-05-10 16:43:35.358045324 +0000 UTC,367550000,33.74549,-118.22487666666666,0,234.4,190,5
2025-05-10 16:43:38.209616291 +0000 UTC,367533290,33.734525,-118.27071500000001,0.1,270.8,511,0
2025-05-10 16:43:39.399739573 +0000 UTC,338602000,33.74776,-118.17261333333333,0.4,148,38,15
2025-05-10 16:43:40.289645219 +0000 UTC,368010330,33.756245,-118.21681666666667,3.2,345.3,331,0
2025-05-10 16:43:42.495827031 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,355.5,190,0
2025-05-10 16:43:42.982099666 +0000 UTC,220415000,33.73162166666667,-118.249785,0,190.3,251,5
2025-05-10 16:43:43.24714049 +0000 UTC,367004260,33.767565000000005,-118.2169,0,246.7,511,5
2025-05-10 16:43:44.032102835 +0000 UTC,367492920,33.735038333333335,-118.15039,9.6,242.2,244,15
2025-05-10 16:43:46.169912677 +0000 UTC,367034320,33.761375,-118.19560666666666,0,360,511,15
2025-05-10 16:43:46.462145885 +0000 UTC,368171260,33.724648333333334,-118.27103833333334,5.8,163,163,12
2025-05-10 16:43:46.973731411 +0000 UTC,367006790,33.735565,-118.16259666666666,0.2,295.4,292,5
2025-05-10 16:43:48.374473435 +0000 UTC,367035570,33.733435,-118.26353833333333,0,265.5,178,3
2025-05-10 16:43:51.21408976 +0000 UTC,367452280,33.735213333333334,-118.26902333333334,0,360,511,0
2025-05-10 16:43:52.819296141 +0000 UTC,366926740,33.728300000000004,-118.27431666666666,0,208.7,304,0
2025-05-10 16:43:54.33974888 +0000 UTC,368133450,33.73030666666667,-118.26256333333335,0,323.5,252,12
2025-05-10 16:43:54.894066168 +0000 UTC,367393270,33.73504333333333,-118.27105333333334,0,247.1,511,0
2025-05-10 16:43:55.464037041 +0000 UTC,311001627,33.73057166666667,-118.22345833333334,0.1,239,40,0
2025-05-10 16:43:56.508974132 +0000 UTC,366892000,33.75425166666667,-118.21603,3.4,340.5,328,0
2025-05-10 16:43:56.853982216 +0000 UTC,367199310,33.76306,-118.199455,0,222.1,511,15
2025-05-10 16:43:57.987080373 +0000 UTC,366978690,33.75172166666667,-118.183475,1.6,336.4,307,5
2025-05-10 16:43:58.041146625 +0000 UTC,368024740,33.73557,-118.22011666666667,20.4,28.3,32,0
2025-05-10 16:43:58.798781901 +0000 UTC,366734000,33.74406666666667,-118.22673166666667,0,0,511,5
2025-05-10 16:43:59.34756358 +0000 UTC,367034960,33.76748166666667,-118.21697,0,301.3,511,0
2025-05-10 16:44:01.923716775 +0000 UTC,368025250,33.72806333333333,-118.27404,0,295.6,127,5
2025-05-10 16:44:03.165149812 +0000 UTC,367461940,33.744295,-118.22559,0.1,270.8,511,3
2025-05-10 16:44:05.515229901 +0000 UTC,368084540,33.739866666666664,-118.27803,0,270.2,6,0
2025-05-10 16:44:06.122388106 +0000 UTC,338899000,33.73498,-118.274075,0,342.3,154,5
2025-05-10 16:44:07.409245049 +0000 UTC,338140889,33.77000666666667,-118.21242333333333,0,238.7,511,15
2025-05-10 16:44:07.628045051 +0000 UTC,338145691,33.726256666666664,-118.26906166666666,0,98.3,511,0
2025-05-10 16:44:07.714535921 +0000 UTC,563154300,33.76347833333333,-118.25996833333333,0,14,175,5
2025-05-10 16:44:08.306185747 +0000 UTC,367580930,33.762433333333334,-118.1954,0,360,511,0
2025-05-10 16:44:09.118020256 +0000 UTC,367192940,33.72905,-118.27324833333334,7,157,511,0
2025-05-10 16:44:09.459225862 +0000 UTC,367035570,33.73340833333334,-118.26352666666666,0,266.1,177,3
2025-05-10 16:44:10.694782091 +0000 UTC,241529000,33.73397666666667,-118.16949833333334,0.2,204.7,308,1
2025-05-10 16:44:12.034299499 +0000 UTC,367133910,33.76548833333333,-118.255635,0,283.8,150,0
2025-05-10 16:44:12.158367449 +0000 UTC,367330510,33.76376333333334,-118.25673166666667,0,360,511,5
2025-05-10 16:44:12.469828235 +0000 UTC,368064650,33.723735,-118.27951666666667,0,360,511,15
2025-05-10 16:44:13.033060708 +0000 UTC,367401030,33.739675,-118.27819333333333,0.1,191.9,7,0
2025-05-10 16:44:13.226314126 +0000 UTC,368171260,33.72396166666667,-118.27073166666668,5.8,156.8,160,12
2025-05-10 16:44:13.243937609 +0000 UTC,636022007,33.75582,-118.21692,3.3,342.6,337,0
2025-05-10 16:44:13.395487571 +0000 UTC,367124980,33.73450666666667,-118.270905,0,253.1,511,0
2025-05-10 16:44:13.533770804 +0000 UTC,367017440,33.77090333333334,-118.21170000000001,0,236.2,511,0
2025-05-10 16:44:13.866172649 +0000 UTC,367461940,33.74429333333333,-118.22556,0.1,266.4,511,3
2025-05-10 16:44:15.438119866 +0000 UTC,235050012,33.76291666666667,-118.24875,0,162,66,5
2025-05-10 16:44:15.997737104 +0000 UTC,311001627,33.730565,-118.223475,0.1,243.4,41,0
2025-05-10 16:44:16.492041475 +0000 UTC,367044560,33.76277833333333,-118.26561833333334,0,249,511,15
2025-05-10 16:44:18.318982692 +0000 UTC,368226970,33.740595,-118.27851333333334,0,253.7,511,0
2025-05-10 16:44:19.07427979 +0000 UTC,367192940,33.728746666666666,-118.273105,7,159.5,511,0
2025-05-10 16:44:19.079125587 +0000 UTC,367580930,33.762433333333334,-118.1954,0,360,511,0
2025-05-10 16:44:19.193843863 +0000 UTC,338140889,33.770003333333335,-118.212395,0,237.8,511,15
2025-05-10 16:44:19.218377808 +0000 UTC,367698890,33.733995,-118.27580666666667,6.3,157.2,152,5
2025-05-10 16:44:19.354644824 +0000 UTC,367492920,33.73428833333333,-118.15214999999999,9.6,245.4,245,15
2025-05-10 16:44:19.486383985 +0000 UTC,367754810,33.77117166666667,-118.213065,0,243.3,331,0
2025-05-10 16:44:19.626065695 +0000 UTC,374527000,33.7501,-118.18681666666666,0.1,95.3,181,5
2025-05-10 16:44:20.006083765 +0000 UTC,351361000,33.751775,-118.241035,0,10.4,251,5
2025-05-10 16:44:23.644695149 +0000 UTC,367704150,33.76224333333333,-118.19549333333333,0,360,511,0
2025-05-10 16:44:26.908924046 +0000 UTC,368926530,33.73408,-118.26355,0,240.8,0,5
2025-05-10 16:44:27.640723763 +0000 UTC,256843000,33.7551,-118.27614666666666,0,242.5,331,5
2025-05-10 16:44:27.680356313 +0000 UTC,367027570,33.753926666666665,-118.22432833333333,0,250.5,255,0
2025-05-10 16:44:30.154745104 +0000 UTC,366892000,33.754731666666665,-118.216265,3.6,341,336,0
2025-05-10 16:44:30.190257076 +0000 UTC,367616090,33.770026666666666,-118.212515,0,209.7,288,5
2025-05-10 16:44:30.397316816 +0000 UTC,368171390,33.73122333333333,-118.260955,0,0,337,5
2025-05-10 16:44:30.464872873 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,43.1,191,0
2025-05-10 16:44:32.812012779 +0000 UTC,367625810,33.73981166666667,-118.27792500000001,0,310.2,11,0
2025-05-10 16:44:33.319339772 +0000 UTC,367704150,33.76224333333333,-118.19549333333333,0,360,511,0
2025-05-10 16:44:33.68418378 +0000 UTC,368024740,33.73844333333333,-118.21780833333334,20.8,32.4,32,0
2025-05-10 16:44:34.24550723 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0.2,97.5,309,0
2025-05-10 16:44:34.446362011 +0000 UTC,367569830,33.76386166666666,-118.25699666666667,0,315.3,207,0
2025-05-10 16:44:37.478977625 +0000 UTC,367027570,33.753928333333334,-118.22432833333333,0,243.9,255,0
2025-05-10 16:44:39.562115527 +0000 UTC,338602000,33.747753333333335,-118.1726,0.2,158,39,15
2025-05-10 16:44:40.402001696 +0000 UTC,368010330,33.75714833333333,-118.21717666666667,3.6,339.8,332,0
2025-05-10 16:44:42.003120466 +0000 UTC,636021251,33.75151666666667,-118.27354166666667,0,222.3,328,5
2025-05-10 16:44:42.474145848 +0000 UTC,368136950,33.740233333333336,-118.27811666666666,0,300.3,190,0
2025-05-10 16:44:44.626321962 +0000 UTC,477067900,33.75466166666667,-118.21405833333333,0,53.1,0,5
2025-05-10 16:44:45.560679178 +0000 UTC,368000890,33.75318,-118.22384666666667,0,31.1,239,5
2025-05-10 16:44:45.927009405 +0000 UTC,367533290,33.734515,-118.27070666666667,0.1,274.6,511,0
2025-05-10 16:44:46.994625155 +0000 UTC,366978690,33.752008333333336,-118.18368833333334,1.3,318.8,294,5
2025-05-10 16:44:52.000024951 +0000 UTC,367452280,33.73519666666667,-118.26903666666666,0,360,511,0
2025-05-10 16:44:52.053195521 +0000 UTC,338525791,33.77109,-118.21385166666667,0,86.3,511,5
2025-05-10 16:44:52.210617109 +0000 UTC,366926740,33.728300000000004,-118.27431666666666,0,231.1,303,0
2025-05-10 16:44:52.683504271 +0000 UTC,367492920,33.73377,-118.15375666666667,9.7,248.7,250,15
2025-05-10 16:44:54.09460162 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0.2,93.9,309,0
2025-05-10 16:44:54.657446752 +0000 UTC,368133450,33.73029,-118.26261166666667,0,323.5,253,12
2025-05-10 16:44:55.070091687 +0000 UTC,367393270,33.735045,-118.27105666666667,0,247.1,511,0
2025-05-10 16:44:55.414563628 +0000 UTC,311001627,33.73054666666666,-118.22350333333334,0.1,238.5,40,1
2025-05-10 16:44:55.442599053 +0000 UTC,367034320,33.76135333333333,-118.19562666666667,0,360,511,15
2025-05-10 16:44:56.089259029 +0000 UTC,366892000,33.75517833333333,-118.21641166666667,4,355.1,348,0
2025-05-10 16:44:57.640043679 +0000 UTC,367199310,33.763055,-118.19945666666668,0,221.7,511,15
2025-05-10 16:44:59.347489079 +0000 UTC,367034960,33.76748666666666,-118.21697166666667,0,269.8,511,0
2025-05-10 16:44:59.823886578 +0000 UTC,368024740,33.740655,-118.21640000000001,20.6,25,16,0
2025-05-10 16:45:02.138436524 +0000 UTC,368282780,33.72548333333334,-118.275345,0.1,197.6,511,5
2025-05-10 16:45:06.029977456 +0000 UTC,368084540,33.739866666666664,-118.27804333333333,0,270.2,6,0
2025-05-10 16:45:07.631767754 +0000 UTC,338145691,33.72625333333333,-118.26906166666666,0.2,79.5,511,0
2025-05-10 16:45:08.743096794 +0000 UTC,366978690,33.75213333333333,-118.183775,1.4,332,284,5
2025-05-10 16:45:09.079668075 +0000 UTC,367035570,33.73341333333333,-118.26351833333334,0.1,272,177,3
2025-05-10 16:45:10.174819609 +0000 UTC,368171260,33.72255333333333,-118.27006666666666,5.8,158.1,160,12
2025-05-10 16:45:12.480937373 +0000 UTC,368064650,33.72373666666667,-118.27954333333334,0,360,511,15
2025-05-10 16:45:13.385202032 +0000 UTC,367124980,33.73452,-118.27088166666667,0,255.9,511,0
2025-05-10 16:45:13.553048397 +0000 UTC,367017440,33.7709,-118.211705,0,236,511,0
2025-05-10 16:45:13.560821075 +0000 UTC,367401030,33.739693333333335,-118.27820166666667,0,106.4,7,0
2025-05-10 16:45:13.758439318 +0000 UTC,367625810,33.739733333333334,-118.278055,0,310.2,11,0
2025-05-10 16:45:14.187346682 +0000 UTC,368133450,33.730291666666666,-118.26259166666667,0,323.5,252,12
2025-05-10 16:45:15.998085127 +0000 UTC,311001627,33.730536666666666,-118.22351666666667,0.1,232.8,41,1
2025-05-10 16:45:16.234071147 +0000 UTC,367693690,33.75328833333334,-118.22384666666667,0.1,247.6,252,5
2025-05-10 16:45:17.987494113 +0000 UTC,367044560,33.76278833333333,-118.26560666666666,0.1,259.8,511,15
2025-05-10 16:45:18.295713854 +0000 UTC,368226970,33.74078166666666,-118.278545,0.1,253.5,511,0
2025-05-10 16:45:19.066421984 +0000 UTC,367192940,33.726915,-118.27223833333333,7.1,160.1,511,0
2025-05-10 16:45:19.213560181 +0000 UTC,367698890,33.73243,-118.27502166666666,6,157.8,154,5
2025-05-10 16:45:19.37841792 +0000 UTC,367492920,33.733351666666664,-118.155115,9.4,248.7,250,15
2025-05-10 16:45:19.382148377 +0000 UTC,367580930,33.762433333333334,-118.1954,0,360,511,0
2025-05-10 16:45:19.886420311 +0000 UTC,338140889,33.77,-118.21240333333334,0,242.3,511,15
2025-05-10 16:45:20.417819395 +0000 UTC,367133910,33.76549166666667,-118.25567666666667,0,121.9,151,0
2025-05-10 16:45:20.567787575 +0000 UTC,367754810,33.771168333333335,-118.21307333333333,0,102.7,333,0
2025-05-10 16:45:20.78812911 +0000 UTC,308369000,33.74594833333334,-118.21146666666667,0,131.4,511,5
2025-05-10 16:45:23.023312066 +0000 UTC,636022007,33.75693666666667,-118.21739833333332,3.8,340.2,338,0
2025-05-10 16:45:23.348509414 +0000 UTC,367461940,33.74424666666667,-118.22562166666667,0,266.3,511,3
2025-05-10 16:45:23.625976084 +0000 UTC,367704150,33.76224333333333,-118.19549333333333,0,360,511,0
2025-05-10 16:45:24.093073865 +0000 UTC,368171260,33.722205,-118.269875,5.8,153.1,152,12
2025-05-10 16:45:25.860250063 +0000 UTC,367740790,33.756355,-118.27398666666666,0,154.2,153,5
2025-05-10 16:45:31.016612423 +0000 UTC,372191000,33.74363833333334,-118.20794333333333,0,201.9,310,5
2025-05-10 16:45:32.000036974 +0000 UTC,368351000,33.77047666666667,-118.21286333333335,0,67.6,248,5
2025-05-10 16:45:32.39910209 +0000 UTC,366892000,33.75577166666667,-118.21665,3.8,337,336,0
2025-05-10 16:45:32.77097789 +0000 UTC,367625810,33.739760000000004,-118.277985,0,310.2,10,0
2025-05-10 16:45:33.641715865 +0000 UTC,368024740,33.74359,-118.21569500000001,15.5,2.2,355,0
2025-05-10 16:45:34.480379386 +0000 UTC,367569830,33.76383333333333,-118.257015,0,315.3,207,0
2025-05-10 16:45:34.485857319 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0.2,101.6,309,0
2025-05-10 16:45:37.510477984 +0000 UTC,367027570,33.753928333333334,-118.22432333333333,0,237.2,255,0
2025-05-10 16:45:37.918599372 +0000 UTC,636024673,33.729645,-118.25659999999999,0,96.7,251,5
2025-05-10 16:45:39.560348787 +0000 UTC,338602000,33.74774333333333,-118.1726,0.2,127,39,15
2025-05-10 16:45:40.495722923 +0000 UTC,368010330,33.75812666666666,-118.217615,3.8,338.5,331,0
2025-05-10 16:45:42.531108692 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,40.8,191,0
2025-05-10 16:45:45.72376803 +0000 UTC,367533290,33.734523333333335,-118.27070333333333,0,272.1,511,0
2025-05-10 16:45:46.026326998 +0000 UTC,538010541,33.74974666666667,-118.20893,0,289.3,58,5
2025-05-10 16:45:47.090931136 +0000 UTC,368375410,33.76348,-118.26054666666667,0,360,178,5
2025-05-10 16:45:52.032120159 +0000 UTC,367452280,33.7352,-118.26902166666667,0,360,511,0
2025-05-10 16:45:52.414542212 +0000 UTC,366926740,33.728316666666665,-118.27431666666666,0,345.6,304,0
2025-05-10 16:45:54.093506273 +0000 UTC,368133450,33.730293333333336,-118.26258333333334,0,323.5,252,12
2025-05-10 16:45:54.334567533 +0000 UTC,369725000,33.73689666666667,-118.27798166666666,0,360,511,5
2025-05-10 16:45:55.026584644 +0000 UTC,367393270,33.735045,-118.27105666666667,0,247.1,511,0
2025-05-10 16:45:55.44206397 +0000 UTC,367034320,33.76138,-118.19560499999999,0,360,511,15
2025-05-10 16:45:56.455223224 +0000 UTC,367760290,33.748015,-118.21554166666667,0.1,149.5,511,5
2025-05-10 16:45:57.518038862 +0000 UTC,367199310,33.76305166666667,-118.19945666666668,0.1,235.3,511,15
2025-05-10 16:45:58.106149951 +0000 UTC,235103357,33.745824999999996,-118.27529,0,355.5,26,5
2025-05-10 16:45:59.306161041 +0000 UTC,368024740,33.74460166666667,-118.21585666666667,8,349.4,352,0
2025-05-10 16:45:59.354370473 +0000 UTC,367034960,33.76746833333333,-118.21697166666667,0,279,511,0
2025-05-10 16:46:01.583193478 +0000 UTC,477035300,33.75644333333334,-118.21836833333333,0,203.2,341,5
2025-05-10 16:46:01.653242611 +0000 UTC,367781000,33.72700666666667,-118.25947,0,164.1,202,5
2025-05-10 16:46:02.917528252 +0000 UTC,367492920,33.73253166666667,-118.15722833333332,9.7,245.9,247,15
2025-05-10 16:46:04.718301191 +0000 UTC,220416000,33.73298333333334,-118.24501666666667,0,71.1,71,5
2025-05-10 16:46:06.416205223 +0000 UTC,366892000,33.756321666666665,-118.21694000000001,3.8,338.3,351,0
2025-05-10 16:46:06.442847973 +0000 UTC,368084540,33.73985666666667,-118.27804333333333,0,270.2,5,0
2025-05-10 16:46:07.053985646 +0000 UTC,367027570,33.753928333333334,-118.22432333333333,0,235.6,254,0
2025-05-10 16:46:08.566948444 +0000 UTC,338602000,33.74774333333333,-118.1726,0.1,163,39,15
2025-05-10 16:46:09.100304012 +0000 UTC,367035570,33.73341,-118.26352666666666,0.1,276,177,3
2025-05-10 16:46:10.419882459 +0000 UTC,368171260,33.72123,-118.26891666666667,5.9,134.9,135,12
2025-05-10 16:46:13.054390409 +0000 UTC,367124980,33.734515,-118.27086666666668,0.1,243.8,511,0
2025-05-10 16:46:13.058796799 +0000 UTC,367401030,33.7397,-118.27821999999999,0,101.3,7,0
2025-05-10 16:46:13.546087044 +0000 UTC,367017440,33.77088166666667,-118.21170833333333,0,235.5,511,0
2025-05-10 16:46:13.736200119 +0000 UTC,636015175,33.77042166666667,-118.22478,0,168.9,57,5
2025-05-10 16:46:16.679811702 +0000 UTC,366886630,33.737384999999996,-118.27807666666666,0,360,511,5
2025-05-10 16:46:18.02558662 +0000 UTC,367044560,33.76277,-118.265615,0,259.2,511,15
2025-05-10 16:46:18.295411039 +0000 UTC,368226970,33.740671666666664,-118.27853833333333,0,247.1,511,0
2025-05-10 16:46:19.060101653 +0000 UTC,367192940,33.72504166666667,-118.27141833333333,7.1,160,511,0
2025-05-10 16:46:19.212938772 +0000 UTC,367698890,33.73087666666667,-118.27426666666666,5.9,160.2,160,5
2025-05-10 16:46:19.263333191 +0000 UTC,338140889,33.769976666666665,-118.21237833333333,0,238.6,511,15
2025-05-10 16:46:19.401523304 +0000 UTC,367580930,33.76244,-118.19538666666668,0,360,511,0
2025-05-10 16:46:20.153811572 +0000 UTC,368064650,33.723728333333334,-118.27948166666667,0.1,95.9,511,15
2025-05-10 16:46:20.466051082 +0000 UTC,367133910,33.76551,-118.25570666666667,0,146.8,150,0
2025-05-10 16:46:20.60195134 +0000 UTC,367754810,33.771168333333335,-118.21307166666666,0,51.5,331,0
2025-05-10 16:46:22.501660081 +0000 UTC,367401030,33.73970666666666,-118.27821666666667,0,282.9,6,0
2025-05-10 16:46:23.423022384 +0000 UTC,367461940,33.74425166666666,-118.22557833333333,0.1,221.8,511,3
2025-05-10 16:46:23.455014994 +0000 UTC,367704150,33.76224666666666,-118.19549333333333,0,360,511,0
2025-05-10 16:46:23.456950773 +0000 UTC,636022007,33.75794166666667,-118.2179,3.9,338.4,338,0
2025-05-10 16:46:24.081804692 +0000 UTC,368171260,33.720998333333334,-118.2686,5.7,125.1,119,12
2025-05-10 16:46:27.44760338 +0000 UTC,338145691,33.726263333333335,-118.26906333333334,0.2,81,511,0
2025-05-10 16:46:27.578212677 +0000 UTC,367492920,33.73207,-118.158435,9.6,247.4,248,15
2025-05-10 16:46:31.302066704 +0000 UTC,366921510,33.73102333333333,-118.26126500000001,0,171.4,254,5
2025-05-10 16:46:32.758952592 +0000 UTC,538007597,33.735605,-118.16359333333334,0.1,99.1,119,1
2025-05-10 16:46:32.785634483 +0000 UTC,367625810,33.73974,-118.27803166666666,0,310.2,10,0
2025-05-10 16:46:33.63519385 +0000 UTC,477737600,33.743675,-118.19474666666666,0,229,90,5
2025-05-10 16:46:33.755003747 +0000 UTC,368024740,33.74572666666667,-118.21628166666666,5.7,344.6,8,0
2025-05-10 16:46:33.77460781 +0000 UTC,366892000,33.756765,-118.21717666666667,3.8,338.9,345,0
2025-05-10 16:46:33.816682495 +0000 UTC,636022007,33.75812333333333,-118.21796833333333,3.9,339.5,338,0
2025-05-10 16:46:34.44575258 +0000 UTC,367569830,33.763960000000004,-118.25700333333333,0,315.3,207,0
2025-05-10 16:46:34.475040004 +0000 UTC,366998840,33.76391666666667,-118.25681666666667,0.2,97.1,309,0
2025-05-10 16:46:37.467213964 +0000 UTC,367027570,33.753926666666665,-118.22432166666667,0,223.5,254,0
2025-05-10 16:46:38.786527771 +0000 UTC,367754810,33.77116,-118.21307333333333,0,315.2,331,0
2025-05-10 16:46:39.606690151 +0000 UTC,338602000,33.74774,-118.1726,0.1,125,37,15
2025-05-10 16:46:39.926109319 +0000 UTC,368064650,33.723745,-118.27952,0,360,511,15
2025-05-10 16:46:39.987928065 +0000 UTC,367550000,33.74545666666667,-118.224865,0,234.4,190,5
2025-05-10 16:46:40.684743292 +0000 UTC,368010330,33.75913,-118.21808166666666,3.9,338,332,0
2025-05-10 16:46:40.760440204 +0000 UTC,367004260,33.76761,-118.21690833333334,0,248.3,511,5
2025-05-10 16:46:42.033469206 +0000 UTC,220415000,33.73162166666667,-118.249785,0,198.8,251,5
2025-05-10 16:46:42.466494239 +0000 UTC,368136950,33.740233333333336,-118.27811666666666,0,14.1,190,0
